date,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,uv_index,sunshine_duration
2022-01-01 00:00:00+00:00,13.358861,29.370352,26.984175,,255.96373,258.6901,263.74606,,0.0,0.0
2022-01-01 01:00:00+00:00,12.43434,27.534704,25.399021,,247.8905,258.6901,255.76268,,0.0,0.0
2022-01-01 02:00:00+00:00,9.9571085,24.64094,22.156742,,257.4712,258.1976,264.2895,,0.0,0.0
2022-01-01 03:00:00+00:00,9.904906,24.798225,21.466545,,250.9064,260.81125,263.11838,,0.0,0.0
2022-01-01 04:00:00+00:00,11.165805,24.57511,23.076097,,249.22766,264.95764,260.83774,,0.0,0.0
2022-01-01 05:00:00+00:00,11.726277,22.691425,24.111876,,252.1212,268.18173,262.11694,,0.0,0.0
2022-01-01 06:00:00+00:00,10.829959,20.5484,22.489399,,254.57777,266.98727,265.31418,,0.0,0.0
2022-01-01 07:00:00+00:00,10.931203,20.172853,21.831387,,252.75845,267.95465,263.23392,,0.0,0.0
2022-01-01 08:00:00+00:00,10.028439,17.64,20.179464,,248.96242,270.0,259.50858,,0.0,0.0
2022-01-01 09:00:00+00:00,10.787993,15.496736,21.613844,,244.2901,267.33704,252.18102,,0.05,0.0
2022-01-01 10:00:00+00:00,8.587338,10.594036,17.425638,,236.97612,260.21765,245.05612,,0.15,0.0
2022-01-01 11:00:00+00:00,10.44,10.195057,16.661171,,226.39711,222.13753,228.57643,,0.2,0.0
2022-01-01 12:00:00+00:00,8.350138,15.941944,17.112904,,187.43132,205.40767,194.93147,,0.2,0.0
2022-01-01 13:00:00+00:00,10.105681,20.724247,18.667578,,184.08554,197.176,190.20392,,0.4,0.0
2022-01-01 14:00:00+00:00,11.212135,23.452555,22.013075,,185.52745,197.87878,194.5002,,0.2,0.0
2022-01-01 15:00:00+00:00,12.979984,24.84,25.568565,,176.82024,180.0,187.43132,,0.0,0.0
2022-01-01 16:00:00+00:00,17.518356,30.599998,32.61798,,189.46225,180.0,194.34937,,0.0,0.0
2022-01-01 17:00:00+00:00,18.345877,35.364388,34.282963,,195.94547,194.7436,199.40607,,0.0,0.0
2022-01-01 18:00:00+00:00,21.578989,44.068764,38.330837,,207.84749,216.02747,209.2679,,0.0,0.0
2022-01-01 19:00:00+00:00,22.104116,38.64093,38.22149,,217.05661,213.9862,217.97166,,0.0,0.0
2022-01-01 20:00:00+00:00,21.67786,40.571537,38.581867,,215.53777,221.04234,216.86998,,0.0,0.0
2022-01-01 21:00:00+00:00,21.889065,41.668346,39.4265,,216.30458,219.74214,219.32695,,0.0,0.0
2022-01-01 22:00:00+00:00,21.129883,36.982006,37.67535,,224.3098,221.44817,225.3951,,0.0,0.0
2022-01-01 23:00:00+00:00,18.391737,34.37387,34.259327,,229.76372,226.27295,231.5321,,0.0,0.0
2022-01-02 00:00:00+00:00,17.057314,32.682762,31.46551,,224.14499,229.46724,227.36629,,0.0,0.0
2022-01-02 01:00:00+00:00,16.800856,30.466295,31.007338,,224.9999,234.61964,229.32515,,0.0,0.0
2022-01-02 02:00:00+00:00,15.7908325,30.7542,29.553747,,226.8476,231.65439,231.56267,,0.0,0.0
2022-01-02 03:00:00+00:00,14.904173,30.10685,28.43617,,232.85323,228.87862,237.13132,,0.0,0.0
2022-01-02 04:00:00+00:00,14.113652,29.651413,27.420954,,232.25313,240.94548,237.5877,,0.0,0.0
2022-01-02 05:00:00+00:00,15.30741,29.460672,28.881376,,228.81418,237.47513,233.2758,,0.0,0.0
2022-01-02 06:00:00+00:00,15.124284,29.758307,27.82178,,231.76613,235.34862,236.3099,,0.0,0.0
2022-01-02 07:00:00+00:00,15.021105,29.03752,27.717247,,225.97093,227.00955,231.45879,,0.0,0.0
2022-01-02 08:00:00+00:00,13.783817,26.368616,26.507122,,220.76352,231.09586,226.12321,,0.0,0.0
2022-01-02 09:00:00+00:00,12.7279215,24.798225,24.276499,,224.9999,230.30096,230.52757,,0.0,0.0
2022-01-02 10:00:00+00:00,14.336861,23.78453,26.274342,,218.8845,230.52757,222.16582,,0.1,0.0
2022-01-02 11:00:00+00:00,12.538134,25.488914,22.870401,,219.17365,233.61555,223.69812,,0.3,0.0
2022-01-02 12:00:00+00:00,13.246826,24.344624,23.67963,,227.20262,231.6048,228.14505,,0.3,0.0
2022-01-02 13:00:00+00:00,10.233123,18.218275,19.981112,,230.71062,232.22426,237.77127,,0.25,0.0
2022-01-02 14:00:00+00:00,7.8954163,12.538134,16.990173,,245.77226,219.17365,248.42863,,0.1,0.0
2022-01-02 15:00:00+00:00,8.587338,19.174856,17.759487,,236.97612,230.3322,245.55606,,0.0,0.0
2022-01-02 16:00:00+00:00,11.4862,27.72,22.677723,,237.80429,270.0,243.01984,,0.0,0.0
2022-01-02 17:00:00+00:00,11.923557,25.721743,22.793526,,241.11351,276.42865,249.22766,,0.0,0.0
2022-01-02 18:00:00+00:00,17.58481,32.112724,32.9003,,247.1094,266.14328,249.74345,,0.0,0.0
2022-01-02 19:00:00+00:00,18.11841,33.11413,32.77078,,249.04414,258.07928,252.37761,,0.0,0.0
2022-01-02 20:00:00+00:00,19.855558,32.76,34.282963,,247.61981,247.3801,250.59393,,0.0,0.0
2022-01-02 21:00:00+00:00,19.523155,35.06999,33.846977,,247.21756,252.68097,249.00706,,0.0,0.0
2022-01-02 22:00:00+00:00,17.551615,32.44996,31.602522,,244.48618,250.55988,246.71391,,0.0,0.0
2022-01-02 23:00:00+00:00,17.555307,30.962091,31.390331,,241.85849,246.71391,244.33485,,0.0,0.0
2022-01-03 00:00:00+00:00,15.778516,32.058197,28.672588,,235.22209,245.44955,239.16223,,0.0,0.0
2022-01-03 01:00:00+00:00,15.876775,32.957207,28.80414,,237.0306,248.19853,240.16455,,0.0,0.0
2022-01-03 02:00:00+00:00,16.42247,33.161064,29.962088,,243.9967,249.00706,246.89365,,0.0,0.0
2022-01-03 03:00:00+00:00,17.373497,32.385994,31.448343,,235.9806,245.71417,239.84003,,0.0,0.0
2022-01-03 04:00:00+00:00,18.0,37.56786,31.593977,,233.13002,251.56496,236.86438,,0.0,0.0
2022-01-03 05:00:00+00:00,18.079027,39.107666,31.902302,,234.7275,248.39441,237.22513,,0.0,0.0
2022-01-03 06:00:00+00:00,19.694992,38.67278,35.836857,,239.21593,245.82089,241.85849,,0.0,0.0
2022-01-03 07:00:00+00:00,21.578989,39.80565,37.795208,,242.15251,245.9849,243.43501,,0.0,0.0
2022-01-03 08:00:00+00:00,24.023088,42.92311,41.575058,,240.36171,247.30617,243.20856,,0.0,0.0
2022-01-03 09:00:00+00:00,23.667091,46.90788,40.964912,,243.82477,250.7306,246.19405,,0.05,0.0
2022-01-03 10:00:00+00:00,24.633049,47.70102,42.24354,,243.06055,251.97519,244.77238,,0.15,3600.0
2022-01-03 11:00:00+00:00,26.242987,50.662884,43.223003,,243.08353,252.2087,244.30635,,0.35,3600.0
2022-01-03 12:00:00+00:00,25.772078,50.81486,43.546658,,241.64513,249.25385,243.43501,,0.45,3600.0
2022-01-03 13:00:00+00:00,26.121714,53.426956,43.402245,,240.25522,249.48906,241.69934,,0.45,3600.0
2022-01-03 14:00:00+00:00,25.630886,51.479996,43.55441,,240.55466,247.3801,242.35411,,0.2,0.0
2022-01-03 15:00:00+00:00,24.408424,50.392284,41.785614,,232.79199,243.25197,235.75092,,0.0,0.0
2022-01-03 16:00:00+00:00,24.079666,50.24032,41.79369,,238.44865,244.5367,240.50513,,0.0,0.0
2022-01-03 17:00:00+00:00,25.376808,54.317066,44.43671,,238.3393,246.15318,240.2552,,0.0,0.0
2022-01-03 18:00:00+00:00,25.140787,54.744858,42.73292,,240.8658,244.27753,244.5367,,0.0,0.0
2022-01-03 19:00:00+00:00,24.651457,51.127605,41.449837,,241.1893,263.12527,245.93437,,0.0,0.0
2022-01-03 20:00:00+00:00,19.245697,27.238941,32.869507,,262.47626,299.27515,264.22577,,0.0,0.0
2022-01-03 21:00:00+00:00,13.0447235,23.749088,22.677723,,297.97937,284.03625,296.98016,,0.0,0.0
2022-01-03 22:00:00+00:00,11.966953,23.990698,21.763248,,276.91113,295.79596,281.68933,,0.0,0.0
2022-01-03 23:00:00+00:00,10.495713,18.79255,22.775745,,275.90604,306.43094,280.2221,,0.0,0.0
2022-01-04 00:00:00+00:00,12.015589,20.478907,22.843819,,278.61557,280.1246,281.12915,,0.0,0.0
2022-01-04 01:00:00+00:00,11.885453,20.633371,21.324556,,268.26434,276.0089,271.97488,,0.0,0.0
2022-01-04 02:00:00+00:00,9.114471,21.26744,19.896467,,260.9098,267.08923,265.76367,,0.0,0.0
2022-01-04 03:00:00+00:00,9.449572,20.969805,18.667578,,252.25523,258.11136,259.79608,,0.0,0.0
2022-01-04 04:00:00+00:00,8.854829,22.127556,19.078924,,243.43501,248.02544,254.3577,,0.0,0.0
2022-01-04 05:00:00+00:00,8.587338,24.023088,19.787592,,236.97612,240.36171,248.19853,,0.0,0.0
2022-01-04 06:00:00+00:00,9.726664,24.863466,22.320665,,218.991,235.6196,237.09476,,0.0,0.0
2022-01-04 07:00:00+00:00,10.685391,25.076267,23.909437,,212.61923,230.82635,226.24529,,0.0,0.0
2022-01-04 08:00:00+00:00,12.287555,25.02971,27.282738,,211.82741,229.66693,224.4544,,0.0,0.0
2022-01-04 09:00:00+00:00,14.336861,25.460934,28.841614,,218.8845,226.14568,225.5161,,0.1,3494.4177
2022-01-04 10:00:00+00:00,14.529915,26.14403,27.066608,,221.98714,231.7098,228.30196,,0.4,3600.0
2022-01-04 11:00:00+00:00,14.799459,28.373846,26.911526,,228.94528,234.29321,235.0079,,0.6,3600.0
2022-01-04 12:00:00+00:00,11.885453,32.042023,25.029543,,215.13428,242.57135,229.76372,,0.65,3600.0
2022-01-04 13:00:00+00:00,16.45007,33.58821,28.255169,,246.80139,250.59393,249.44386,,0.6,3600.0
2022-01-04 14:00:00+00:00,16.1198,33.697998,29.25759,,240.57263,251.95209,244.7223,,0.35,3600.0
2022-01-04 15:00:00+00:00,17.287498,33.481934,32.379093,,238.62704,253.12364,242.27184,,0.1,3151.7388
2022-01-04 16:00:00+00:00,18.971008,32.142982,34.692078,,236.61147,254.40712,241.53493,,0.0,0.0
2022-01-04 17:00:00+00:00,17.974781,30.737339,33.049755,,237.26477,251.56496,241.44048,,0.0,0.0
2022-01-04 18:00:00+00:00,18.193361,32.385994,33.243237,,242.928,245.71417,246.55193,,0.0,0.0
2022-01-04 19:00:00+00:00,17.477621,32.489872,33.031364,,237.61934,248.5522,242.86494,,0.0,0.0
2022-01-04 20:00:00+00:00,21.261345,31.624725,37.982296,,241.69934,247.22958,245.41844,,0.0,0.0
2022-01-04 21:00:00+00:00,21.67487,35.902668,38.474987,,237.89377,243.17809,241.47697,,0.0,0.0
2022-01-04 22:00:00+00:00,23.0653,41.31696,40.394035,,235.81383,247.4569,238.76814,,0.0,0.0
2022-01-04 23:00:00+00:00,22.545315,40.091133,39.554707,,231.48305,242.74475,234.83348,,0.0,0.0
2022-01-05 00:00:00+00:00,21.382906,40.513996,38.265617,,224.9999,227.52087,228.50363,,0.0,0.0
2022-01-05 01:00:00+00:00,21.67487,47.099503,38.71462,,221.63345,225.92894,225.38449,,0.0,0.0
2022-01-05 02:00:00+00:00,21.638964,33.75948,38.510063,,225.67395,248.08507,228.09415,,0.0,0.0
2022-01-05 03:00:00+00:00,17.84816,33.617138,31.310658,,228.27058,260.13425,234.07141,,0.0,0.0
2022-01-05 04:00:00+00:00,16.73516,37.45557,31.728306,,251.1752,271.65228,256.60748,,0.0,0.0
2022-01-05 05:00:00+00:00,17.015474,31.883888,31.241587,,263.92764,263.51703,268.65213,,0.0,0.0
2022-01-05 06:00:00+00:00,16.418526,29.951483,31.715538,,254.74483,256.7989,259.9921,,0.0,0.0
2022-01-05 07:00:00+00:00,15.827721,29.175552,31.059544,,252.80138,254.24875,259.08893,,0.0,0.0
2022-01-05 08:00:00+00:00,15.617529,23.039999,29.54689,,244.02565,270.0,248.86009,,0.0,0.0
2022-01-05 09:00:00+00:00,12.904882,16.854767,24.64905,,239.85869,289.9832,243.43501,,0.0,0.0
2022-01-05 10:00:00+00:00,11.183201,11.525623,20.970211,,273.6913,308.65982,281.113,,0.3,0.0
2022-01-05 11:00:00+00:00,11.609651,13.53236,30.817339,,299.74478,331.38962,320.80673,,0.6,2779.28
2022-01-05 12:00:00+00:00,19.008545,21.261345,32.228626,,322.69595,331.69934,331.38962,,0.7,3600.0
2022-01-05 13:00:00+00:00,17.026896,37.52471,27.908997,,346.55136,351.17035,350.9098,,0.6,0.0
2022-01-05 14:00:00+00:00,16.595179,34.38895,27.911415,,335.6589,353.9911,339.17902,,0.35,912.04333
2022-01-05 15:00:00+00:00,18.792551,31.786186,31.39463,,339.82925,346.90808,343.68607,,0.1,0.0
2022-01-05 16:00:00+00:00,16.263872,28.639803,30.300402,,332.30063,345.4397,337.1663,,0.0,0.0
2022-01-05 17:00:00+00:00,17.309973,27.067116,32.172024,,343.0724,346.14856,346.12244,,0.0,0.0
2022-01-05 18:00:00+00:00,16.73516,30.385365,31.013865,,341.1752,346.293,346.293,,0.0,0.0
2022-01-05 19:00:00+00:00,15.141414,38.986523,29.34054,,331.6071,355.76367,337.93204,,0.0,0.0
2022-01-05 20:00:00+00:00,15.463246,32.76198,30.690022,,335.22488,0.6295844,343.3007,,0.0,0.0
2022-01-05 21:00:00+00:00,11.841756,26.525429,26.384594,,340.46326,352.1999,347.125,,0.0,0.0
2022-01-05 22:00:00+00:00,8.669949,23.906818,22.749056,,311.63345,341.56494,328.8776,,0.0,0.0
2022-01-05 23:00:00+00:00,8.534353,19.483284,22.606165,,297.64587,332.48807,315.65845,,0.0,0.0
2022-01-06 00:00:00+00:00,8.913181,16.434305,22.677723,,313.36346,331.1893,333.01984,,0.0,0.0
2022-01-06 01:00:00+00:00,8.942214,16.418526,22.314615,,319.89914,322.12494,342.75845,,0.0,0.0
2022-01-06 02:00:00+00:00,7.289445,18.35647,20.058668,,327.09476,318.1799,351.57312,,0.0,0.0
2022-01-06 03:00:00+00:00,6.618519,16.923828,17.379087,,315.0001,330.70874,346.55136,,0.0,0.0
2022-01-06 04:00:00+00:00,6.28713,12.594856,15.388943,,293.6294,329.03632,326.68936,,0.0,0.0
2022-01-06 05:00:00+00:00,7.2359104,10.703569,16.408033,,275.7105,312.27362,304.046,,0.0,0.0
2022-01-06 06:00:00+00:00,6.162207,9.3669195,15.632672,,263.29025,272.20255,293.55228,,0.0,0.0
2022-01-06 07:00:00+00:00,6.6087217,14.458382,14.739134,,240.64233,251.11382,274.28906,,0.0,0.0
2022-01-06 08:00:00+00:00,8.4963045,18.514643,19.53004,,233.61555,243.43501,258.05585,,0.0,0.0
2022-01-06 09:00:00+00:00,10.514218,20.969807,22.244925,,218.04709,235.49142,239.19862,,0.1,3564.6973
2022-01-06 10:00:00+00:00,12.475961,22.148046,25.08343,,226.16905,224.34154,238.17259,,0.4,3600.0
2022-01-06 11:00:00+00:00,13.755579,22.45315,28.123455,,222.87889,221.09941,252.51192,,0.65,3600.0
2022-01-06 12:00:00+00:00,9.686609,22.473343,24.240322,,228.01286,234.78232,255.96373,,0.75,3600.0
2022-01-06 13:00:00+00:00,10.587918,18.919704,20.593395,,234.6887,248.80588,254.47583,,0.65,3600.0
2022-01-06 14:00:00+00:00,8.714677,17.193533,19.557676,,231.7098,250.42677,244.39786,,0.4,3600.0
2022-01-06 15:00:00+00:00,9.1641035,17.974781,21.504248,,224.9999,237.26477,236.853,,0.1,3200.6877
2022-01-06 16:00:00+00:00,9.0,20.88,21.923958,,216.86998,223.60289,230.44037,,0.0,0.0
2022-01-06 17:00:00+00:00,10.144082,21.313093,22.677723,,207.47435,217.45065,220.39983,,0.0,0.0
2022-01-06 18:00:00+00:00,10.630672,21.767351,23.591087,,208.30066,214.21576,217.40543,,0.0,0.0
2022-01-06 19:00:00+00:00,11.525623,24.269983,26.153301,,194.47034,200.85454,204.04422,,0.0,0.0
2022-01-06 20:00:00+00:00,12.371645,26.405453,27.205923,,188.3658,191.0035,196.47696,,0.0,0.0
2022-01-06 21:00:00+00:00,13.363711,26.795223,28.521507,,184.63538,186.17007,194.93147,,0.0,0.0
2022-01-06 22:00:00+00:00,14.044615,27.551172,29.056156,,178.53123,186.75348,189.46225,,0.0,0.0
2022-01-06 23:00:00+00:00,16.981165,30.599998,31.925571,,184.86443,188.79733,191.95656,,0.0,0.0
2022-01-07 00:00:00+00:00,17.106628,32.136932,31.81542,,188.47105,189.6733,194.03627,,0.0,0.0
2022-01-07 01:00:00+00:00,17.643673,31.608328,32.322746,,181.16911,194.5111,188.49847,,0.0,0.0
2022-01-07 02:00:00+00:00,19.829433,35.455887,33.27368,,183.12207,192.90741,186.3401,,0.0,0.0
2022-01-07 03:00:00+00:00,19.813087,40.070118,35.96097,,182.08252,188.78522,187.63324,,0.0,0.0
2022-01-07 04:00:00+00:00,20.240196,41.036842,36.123917,,185.10208,187.56134,189.36644,,0.0,0.0
2022-01-07 05:00:00+00:00,21.897945,41.93961,38.420555,,189.46225,191.88864,192.7071,,0.0,0.0
2022-01-07 06:00:00+00:00,22.668568,42.876286,39.30302,,190.06062,193.1028,193.51659,,0.0,0.0
2022-01-07 07:00:00+00:00,21.322214,43.72481,36.90047,,191.68935,197.24155,195.00497,,0.0,0.0
2022-01-07 08:00:00+00:00,20.345573,42.388374,36.039722,,193.29858,200.89784,196.58742,,0.0,0.0
2022-01-07 09:00:00+00:00,19.483284,40.28141,35.35132,,196.09088,204.27443,200.69553,,0.0,0.0
2022-01-07 10:00:00+00:00,17.22742,36.785236,31.63455,,206.02953,200.0311,210.73541,,0.15,0.0
2022-01-07 11:00:00+00:00,17.551615,34.94968,30.946316,,205.51382,198.62167,209.91356,,0.2,27.647896
2022-01-07 12:00:00+00:00,19.586119,35.69813,33.07017,,216.02747,201.90877,216.86998,,0.45,3600.0
2022-01-07 13:00:00+00:00,16.575644,32.47591,28.881376,,214.3804,211.3994,216.7242,,0.5,2395.0535
2022-01-07 14:00:00+00:00,15.496736,30.928587,28.128252,,210.73541,219.80553,213.2749,,0.35,3600.0
2022-01-07 15:00:00+00:00,14.84318,29.055367,29.443893,,202.8337,213.887,209.12396,,0.1,3420.1707
2022-01-07 16:00:00+00:00,14.33234,28.963785,29.17672,,205.27768,212.30731,211.08743,,0.0,0.0
2022-01-07 17:00:00+00:00,14.81259,28.551426,30.070045,,205.94225,203.0089,212.52487,,0.0,0.0
2022-01-07 18:00:00+00:00,14.118243,30.432245,28.757229,,199.35909,207.47435,206.56499,,0.0,0.0
2022-01-07 19:00:00+00:00,15.509274,28.146843,30.072294,,201.80147,200.98497,206.87807,,0.0,0.0
2022-01-07 20:00:00+00:00,15.0038395,27.09822,29.259897,,210.25635,199.3979,215.28683,,0.0,0.0
2022-01-07 21:00:00+00:00,14.8257065,27.009598,28.960743,,209.0545,201.0924,215.70677,,0.0,0.0
2022-01-07 22:00:00+00:00,12.413477,26.081993,26.312855,,209.53868,206.21132,215.90982,,0.0,0.0
2022-01-07 23:00:00+00:00,12.57426,23.675304,26.803442,,203.6294,208.12364,213.25438,,0.0,0.0
2022-01-08 00:00:00+00:00,15.034041,27.219902,30.300402,,196.69933,200.11267,202.8337,,0.0,0.0
2022-01-08 01:00:00+00:00,14.689589,28.038431,30.258043,,197.10281,195.6423,204.38637,,0.0,0.0
2022-01-08 02:00:00+00:00,16.279802,29.620802,32.211864,,198.03438,200.63763,205.6881,,0.0,0.0
2022-01-08 03:00:00+00:00,18.214718,33.672993,33.87688,,198.43504,208.75702,204.34108,,0.0,0.0
2022-01-08 04:00:00+00:00,18.678415,32.409996,34.596596,,207.55272,220.94635,210.65059,,0.0,0.0
2022-01-08 05:00:00+00:00,19.513195,30.7542,34.604397,,217.50421,218.34561,221.98714,,0.0,0.0
2022-01-08 06:00:00+00:00,18.335276,33.332577,32.939262,,223.4089,207.67198,231.34016,,0.0,0.0
2022-01-08 07:00:00+00:00,16.981165,41.046314,31.41398,,237.99466,248.38516,245.83337,,0.0,0.0
2022-01-08 08:00:00+00:00,18.11841,42.55468,33.518276,,249.04414,266.60513,257.33493,,0.0,0.0
2022-01-08 09:00:00+00:00,19.64558,40.480392,35.28442,,256.21838,275.10208,261.61682,,0.05,0.0
2022-01-08 10:00:00+00:00,20.265795,36.376038,35.232723,,257.692,271.70132,262.208,,0.1,3430.2686
2022-01-08 11:00:00+00:00,18.782204,34.561874,32.68621,,257.82855,269.4032,261.5967,,0.5,3600.0
2022-01-08 12:00:00+00:00,15.905319,32.957207,26.846228,,264.80566,263.729,267.64676,,0.75,3600.0
2022-01-08 13:00:00+00:00,15.893093,30.563978,26.591036,,256.9081,254.98158,258.84537,,0.65,3600.0
2022-01-08 14:00:00+00:00,10.009036,24.472057,20.292887,,232.3057,243.81195,238.32457,,0.35,2834.8394
2022-01-08 15:00:00+00:00,9.19939,18.391737,21.923958,,210.57915,220.23628,219.55963,,0.1,1864.844
2022-01-08 16:00:00+00:00,9.36,21.218632,22.725304,,180.0,194.7436,194.03627,,0.0,0.0
2022-01-08 17:00:00+00:00,12.144331,24.122683,25.3538,,168.0239,180.85507,180.0,,0.0,0.0
2022-01-08 18:00:00+00:00,13.627795,26.319422,26.914034,,167.79955,176.86371,175.3014,,0.0,0.0
2022-01-08 19:00:00+00:00,15.379206,28.385262,29.056156,,159.44388,164.55362,166.84245,,0.0,0.0
2022-01-08 20:00:00+00:00,16.79314,30.05515,30.744965,,149.03632,161.1309,155.2727,,0.0,0.0
2022-01-08 21:00:00+00:00,18.626305,30.811037,32.816067,,138.91835,149.84003,145.95403,,0.0,0.0
2022-01-08 22:00:00+00:00,20.364674,32.587456,35.473324,,135.0001,135.89508,140.04251,,0.0,0.0
2022-01-08 23:00:00+00:00,20.898613,37.894165,36.658184,,132.20723,128.82983,137.03091,,0.0,0.0
2022-01-09 00:00:00+00:00,20.188908,39.555794,35.084873,,129.93633,130.94055,133.72705,,0.0,0.0
2022-01-09 01:00:00+00:00,20.674156,40.513996,35.473324,,125.07384,132.47913,129.95749,,0.0,0.0
2022-01-09 02:00:00+00:00,18.671474,39.205303,32.65315,,123.996506,134.25603,129.06258,,0.0,0.0
2022-01-09 03:00:00+00:00,18.581022,37.490158,32.322746,,125.537766,131.49637,130.38928,,0.0,0.0
2022-01-09 04:00:00+00:00,18.374111,36.551968,32.603485,,124.62422,129.80553,129.97087,,0.0,0.0
2022-01-09 05:00:00+00:00,17.654688,35.364388,30.928862,,129.2072,128.38658,133.55594,,0.0,0.0
2022-01-09 06:00:00+00:00,17.148247,33.270313,30.400497,,129.0355,125.75398,134.51036,,0.0,0.0
2022-01-09 07:00:00+00:00,15.986593,32.664917,28.86969,,125.837746,121.938416,132.4208,,0.0,0.0
2022-01-09 08:00:00+00:00,14.386494,32.359974,26.629087,,121.701385,122.27562,129.40063,,0.0,0.0
2022-01-09 09:00:00+00:00,14.277983,31.056128,26.029106,,123.6901,124.611206,131.56627,,0.0,0.0
2022-01-09 10:00:00+00:00,14.4,29.758307,26.003159,,126.86999,124.65138,132.70937,,0.05,0.0
2022-01-09 11:00:00+00:00,13.779114,29.07989,24.793781,,123.2749,121.328636,129.5881,,0.1,0.0
2022-01-09 12:00:00+00:00,14.05845,28.056913,29.624472,,129.80553,123.4862,136.00499,,0.1,0.0
2022-01-09 13:00:00+00:00,14.529915,28.961546,27.541325,,131.98714,124.875404,135.0001,,0.1,0.0
2022-01-09 14:00:00+00:00,14.529915,28.460497,27.282738,,131.98714,124.69522,134.4544,,0.05,0.0
2022-01-09 15:00:00+00:00,13.246826,28.056913,25.20425,,132.79738,123.4862,135.59058,,0.0,0.0
2022-01-09 16:00:00+00:00,14.113652,26.980793,26.003159,,127.74687,121.35703,132.70937,,0.0,0.0
2022-01-09 17:00:00+00:00,14.4,26.564486,26.305157,,126.86999,116.56499,131.03525,,0.0,0.0
2022-01-09 18:00:00+00:00,14.277983,29.024128,25.880852,,123.6901,119.74479,128.65984,,0.0,0.0
2022-01-09 19:00:00+00:00,13.53236,30.631746,25.172087,,118.61037,119.57774,123.6901,,0.0,0.0
2022-01-09 20:00:00+00:00,12.72283,30.993471,24.201302,,115.11481,120.73541,120.0685,,0.0,0.0
2022-01-09 21:00:00+00:00,12.768586,30.500309,23.827415,,111.501495,120.499756,116.56499,,0.0,0.0
2022-01-09 22:00:00+00:00,13.207634,31.259941,24.662743,,107.44727,118.92633,114.65588,,0.0,0.0
2022-01-09 23:00:00+00:00,13.009903,31.072817,24.771992,,104.420815,116.86185,110.85454,,0.0,0.0
2022-01-10 00:00:00+00:00,12.324414,28.66468,23.884016,,96.70974,115.277695,104.25006,,0.0,0.0
2022-01-10 01:00:00+00:00,13.397612,28.019936,25.010654,,96.17008,110.29765,100.15421,,0.0,0.0
2022-01-10 02:00:00+00:00,13.363711,27.897097,25.010654,,94.635376,109.60418,100.15421,,0.0,0.0
2022-01-10 03:00:00+00:00,12.371645,26.717722,23.79623,,98.3658,104.03627,103.39252,,0.0,0.0
2022-01-10 04:00:00+00:00,13.493999,26.903828,25.228342,,99.21095,102.36248,102.619316,,0.0,0.0
2022-01-10 05:00:00+00:00,14.561099,24.448214,26.305157,,98.530685,103.627014,102.09474,,0.0,0.0
2022-01-10 06:00:00+00:00,13.797912,23.023119,25.078045,,97.495766,99.90412,100.98061,,0.0,0.0
2022-01-10 07:00:00+00:00,14.113653,23.97989,26.096453,,95.85592,97.76508,99.72751,,0.0,0.0
2022-01-10 08:00:00+00:00,14.154915,25.582806,26.305157,,97.30567,103.84072,102.09474,,0.0,0.0
2022-01-10 09:00:00+00:00,14.145756,25.96496,25.799864,,104.743614,106.9276,107.402794,,0.15,413.62564
2022-01-10 10:00:00+00:00,14.707222,28.019936,25.862587,,111.541046,110.29765,112.55729,,0.45,3600.0
2022-01-10 11:00:00+00:00,13.661038,29.28418,23.26838,,108.43504,110.88588,111.297424,,0.7,3600.0
2022-01-10 12:00:00+00:00,15.496736,27.36947,23.759323,,120.73541,116.56499,121.72356,,0.8,3600.0
2022-01-10 13:00:00+00:00,14.081477,26.749235,21.197548,,122.471176,118.979614,123.690094,,0.7,0.0
2022-01-10 14:00:00+00:00,10.966713,25.006397,18.739763,,113.19862,120.256355,118.072395,,0.45,0.0
2022-01-10 15:00:00+00:00,8.427383,22.392464,17.273888,,109.98319,126.50153,119.29127,,0.15,0.0
2022-01-10 16:00:00+00:00,8.78872,19.602652,18.254356,,124.992096,134.25603,130.10085,,0.0,0.0
2022-01-10 17:00:00+00:00,10.97262,21.38897,21.8252,,131.00899,133.63614,135.0001,,0.0,0.0
2022-01-10 18:00:00+00:00,12.496718,25.455843,24.445543,,131.49637,135.0001,137.43669,,0.0,0.0
2022-01-10 19:00:00+00:00,11.966954,25.133053,25.82863,,133.7812,141.981,140.19447,,0.0,0.0
2022-01-10 20:00:00+00:00,12.7279215,24.881702,27.20096,,135.0001,148.60979,141.58191,,0.0,0.0
2022-01-10 21:00:00+00:00,11.966954,23.847115,26.530037,,136.2188,151.11351,143.44743,,0.0,0.0
2022-01-10 22:00:00+00:00,11.019764,24.798225,24.771988,,141.63248,152.31903,147.72438,,0.0,0.0
2022-01-10 23:00:00+00:00,10.365251,23.03156,23.827415,,159.67677,155.03725,162.96214,,0.0,0.0
2022-01-11 00:00:00+00:00,10.685391,23.532547,23.26838,,147.38077,150.6901,158.70258,,0.0,0.0
2022-01-11 01:00:00+00:00,11.384198,24.312662,23.954573,,145.30478,152.6762,159.341,,0.0,0.0
2022-01-11 02:00:00+00:00,10.966713,22.930048,20.766409,,156.80138,157.86446,166.70142,,0.0,0.0
